
"Exported Sensor Data"
"Date Start:","2023-01-01 00:00:00"
"Date End:","2023-07-01 00:00:00"
Created:,"Data generated by EMS Viewer on 2023-07-13 09:56:35"

"CSF 1F L storage",,
"Date Time","Temperature (C)","Humidity (%RH)"
"2023-01-01 00:02:11",20.7,50.9
"2023-01-01 00:11:57",20.7,50.9
"2023-01-01 00:14:00",20.7,50.9
"2023-01-01 00:21:50",20.7,50.9
"2023-01-01 00:29:00",20.6,50.9
"2023-01-01 00:44:00",20.7,50.9
"2023-01-01 00:57:00",20.7,50.9
"2023-01-01 00:59:00",20.7,50.9
"2023-01-01 01:06:47",20.7,50.9
"2023-01-01 01:14:00",20.7,50.9
"2023-01-01 01:29:00",20.7,50.9
"2023-01-01 01:32:19",20.7,50.9
"2023-01-01 01:42:11",20.7,50.9
"2023-01-01 01:44:00",20.7,50.9
"2023-01-01 01:59:00",20.6,50.9
"2023-01-01 02:14:00",20.6,50.9
"2023-01-01 02:26:48",20.6,50.9
"2023-01-01 02:29:00",20.6,50.9
"2023-01-01 02:36:42",20.7,50.9
"2023-01-01 02:41:35",20.7,50.9
"2023-01-01 02:44:00",20.7,50.9
"2023-01-01 02:59:00",20.7,50.9
"2023-01-01 03:07:04",20.7,50.9
"2023-01-01 03:12:03",20.7,50.9
"2023-01-01 03:14:00",20.7,50.9
"2023-01-01 03:17:05",20.7,50.9
"2023-01-01 03:22:09",20.7,50.9
"2023-01-01 03:29:00",20.7,50.9
"2023-01-01 03:32:02",20.7,50.9
"2023-01-01 03:44:00",20.7,50.9
"2023-01-01 03:47:22",20.6,50.9
"2023-01-01 03:59:00",20.6,50.9
"2023-01-01 04:07:29",20.7,50.9
"2023-01-01 04:14:00",20.7,50.9
"2023-01-01 04:29:00",20.7,50.9
"2023-01-01 04:32:39",20.7,50.9
"2023-01-01 04:37:35",20.7,50.9
"2023-01-01 04:44:00",20.7,50.9
"2023-01-01 04:47:36",20.7,50.9
"2023-01-01 04:52:30",20.7,50.8
"2023-01-01 04:57:26",20.7,50.9
"2023-01-01 04:59:00",20.7,50.9
"2023-01-01 05:02:19",20.7,50.9
"2023-01-01 05:12:15",20.6,50.9
"2023-01-01 05:14:00",20.6,50.9
"2023-01-01 05:17:09",20.7,50.9
"2023-01-01 05:29:00",20.7,50.9
"2023-01-01 05:32:25",20.7,50.8
"2023-01-01 05:37:26",20.7,50.9
"2023-01-01 05:42:23",20.7,50.9
"2023-01-01 05:44:00",20.7,50.9
"2023-01-01 05:47:28",20.6,50.9
"2023-01-01 05:52:37",20.7,50.9
"2023-01-01 05:57:33",20.7,50.9
"2023-01-01 05:59:00",20.7,50.9
"2023-01-01 06:02:45",20.7,50.9
"2023-01-01 06:07:38",20.7,50.8
"2023-01-01 06:12:40",20.7,50.9
"2023-01-01 06:14:00",20.7,50.9
"2023-01-01 06:17:53",20.7,50.9
"2023-01-01 06:28:08",20.7,50.9
"2023-01-01 06:29:00",20.7,50.9
"2023-01-01 06:33:03",20.7,50.9
"2023-01-01 06:44:00",20.7,50.9
"2023-01-01 06:48:02",20.7,50.9
"2023-01-01 06:53:04",20.7,50.9
"2023-01-01 06:58:02",20.7,50.9
"2023-01-01 06:59:00",20.7,50.9
"2023-01-01 07:03:11",20.7,50.9
"2023-01-01 07:08:21",20.7,50.9
"2023-01-01 07:13:15",20.7,50.9
"2023-01-01 07:14:00",20.7,50.9
"2023-01-01 07:18:22",20.7,50.9
"2023-01-01 07:23:25",20.6,50.9
"2023-01-01 07:28:38",20.6,50.9
"2023-01-01 07:29:00",20.7,50.9
"2023-01-01 07:38:47",20.7,50.9
"2023-01-01 07:44:00",20.7,50.9
"2023-01-01 07:54:10",20.7,50.9
"2023-01-01 07:59:00",20.6,50.9
"2023-01-01 08:04:20",20.6,50.9
"2023-01-01 08:09:27",20.7,50.9
"2023-01-01 08:14:00",20.7,50.9
"2023-01-01 08:19:27",20.7,50.9
"2023-01-01 08:24:20",20.7,50.9
"2023-01-01 08:29:00",20.6,50.9
"2023-01-01 08:29:31",20.6,50.9
"2023-01-01 08:34:36",20.7,50.9
"2023-01-01 08:39:41",20.7,50.9
"2023-01-01 08:44:00",20.7,50.9
"2023-01-01 08:54:56",20.7,50.9
"2023-01-01 08:59:00",20.7,50.9
"2023-01-01 09:05:20",20.7,50.9
"2023-01-01 09:14:00",20.7,50.9
"2023-01-01 09:20:18",20.7,50.9
"2023-01-01 09:25:19",20.7,50.9
"2023-01-01 09:29:00",20.7,50.9
"2023-01-01 09:40:15",20.6,50.9
"2023-01-01 09:44:00",20.7,50.9
"2023-01-01 09:55:06",20.7,50.9
"2023-01-01 09:59:00",20.7,50.9
"2023-01-01 10:05:06",20.7,50.9
"2023-01-01 10:09:58",20.7,50.9
"2023-01-01 10:14:00",20.7,50.9
"2023-01-01 10:29:00",20.6,50.9
"2023-01-01 10:30:09",20.6,50.9
"2023-01-01 10:35:14",20.7,50.9
"2023-01-01 10:40:26",20.7,50.9
"2023-01-01 10:44:00",20.7,50.9
"2023-01-01 10:59:00",20.7,50.9
"2023-01-01 11:05:44",20.7,50.9
"2023-01-01 11:10:55",20.7,50.9
"2023-01-01 11:14:00",20.7,50.9
"2023-01-01 11:16:02",20.6,50.9
"2023-01-01 11:26:08",20.6,50.9
"2023-01-01 11:29:00",20.6,50.9
"2023-01-01 11:31:17",20.7,50.9
"2023-01-01 11:36:19",20.6,50.9
"2023-01-01 11:44:00",20.7,50.9
"2023-01-01 11:46:26",20.7,50.9
"2023-01-01 11:59:00",20.7,50.9
"2023-01-01 12:06:31",20.7,50.9
"2023-01-01 12:14:00",20.7,50.9
"2023-01-01 12:21:20",20.7,50.9
"2023-01-01 12:29:00",20.7,50.9
"2023-01-01 12:44:00",20.7,50.9
"2023-01-01 12:59:00",20.7,50.9
"2023-01-01 13:06:31",20.6,50.9
"2023-01-01 13:14:00",20.6,51.1
"2023-01-01 13:21:43",20.7,51.1
"2023-01-01 13:26:45",20.7,51.1
"2023-01-01 13:29:00",20.6,51.1
"2023-01-01 13:44:00",20.7,51.2
"2023-01-01 13:47:11",20.7,51.2
"2023-01-01 13:59:00",20.7,51.2
"2023-01-01 14:02:26",20.7,51.2
