
"Exported Sensor Data"
"Date Start:","2023-01-01 00:00:00"
"Date End:","2023-07-01 00:00:00"
Created:,"Data generated by EMS Viewer on 2023-07-13 08:45:31"

"North 208",,
"Date Time","Temperature (C)","Humidity (%RH)"
"2023-01-01 02:15:12",19.9,49.5
"2023-01-01 06:01:49",19.9,49.4
"2023-01-01 07:17:04",19.9,49.3
"2023-01-01 07:21:59",19.9,49.3
"2023-01-01 07:27:10",19.9,49.3
"2023-01-01 07:32:06",19.9,49.3
"2023-01-01 07:37:05",19.9,49.3
"2023-01-01 08:12:42",19.9,49.6
"2023-01-01 08:52:52",19.9,49.5
"2023-01-01 08:57:55",19.9,49.4
"2023-01-01 09:02:55",19.9,49.4
"2023-01-01 09:07:51",19.9,49.4
"2023-01-01 09:13:00",19.9,49.4
"2023-01-01 09:18:03",19.9,49.3
"2023-01-01 09:23:13",19.9,49.4
"2023-01-01 09:28:20",19.9,49.3
"2023-01-01 09:33:17",19.9,49.4
"2023-01-01 09:38:10",19.9,49.4
"2023-01-01 09:43:11",19.9,49.4
"2023-01-01 09:48:13",19.9,49.4
"2023-01-01 09:53:13",19.9,49.4
"2023-01-01 09:58:16",19.9,49.6
"2023-01-01 10:03:27",19.9,49.5
"2023-01-01 10:08:33",19.9,49.6
"2023-01-01 10:13:40",19.9,49.6
"2023-01-01 10:18:36",19.9,49.5
"2023-01-01 10:28:50",19.9,49.7
"2023-01-01 10:33:47",19.9,49.7
"2023-01-01 10:38:48",20,49.6
"2023-01-01 10:43:42",20,49.5
"2023-01-01 10:53:42",20,49.5
"2023-01-01 10:58:43",20,49.6
"2023-01-01 11:03:53",20,49.6
"2023-01-01 11:13:53",20,49.6
"2023-01-01 11:19:03",20,49.7
"2023-01-01 11:24:13",20,49.7
"2023-01-01 11:29:18",20,49.7
"2023-01-01 11:34:23",19.9,49.8
"2023-01-01 11:39:23",20,49.8
"2023-01-01 11:49:14",19.9,49.9
"2023-01-01 11:54:08",20,49.9
"2023-01-01 12:14:23",20,49.9
